unique_id,name,gender,age,area,marital_Status,qualification,income,occupation,policy,months_as_customer,cls,umbrella_limit,annual_premium,capital_loss,capital_gain,total_claim,fraud_reason,fraud,date,location,address
6994abc7-83e8-4736-8307-c6c9bb105d6d,Malachi Erdman-Rempel,Male,49,KwaZulu-Natal,Divorced,High School,11653.00,Telesales and Telemarketing,Funeral Cover,49,21522,44483,567,631,532,23306,,N,2023-04-01,-29.8162848|30.9946511,{"hash":"5e645e4f6155b45e","number":"80","street":"FOXGLOVE PLACE","unit":"","city":"","district":"","region":"","postcode":"","id":""}
83bf7588-02cc-4f17-a624-5f8e16bd5631,Annamarie Hyatt,Male,45,Limpopo,Single,High School,8283.00,Ticketing clerk,Funeral Cover,21,18050,41432,1899,2329,386,16566,,N,2022-09-01,-23.9916521|30.5241603,{"hash":"78ec7c257f35215d","number":"274","street":"Ashton Street","unit":"","city":"Leydsdorp","district":"","region":"Ba-Phalaborwa","postcode":"","id":"96310041_10585645"}
ff25cb3b-36a9-4f33-965b-87b81052c08f,Julia Upton,Female,40,Eastern Cape,Single,High School,6489.00,Teller and Cashier,Standard Legal Plan,10,85152,66061,4896,2911,938,12978,,N,2023-06-01,-33.8625513|25.5052688,{"hash":"f54ddf3cbd472255","number":"52","street":"Fairy Bell Drive","unit":"","city":"","district":"","region":"","postcode":"","id":""}
be815e41-5658-470a-93f9-e1908cbd434a,Annamae Kuhlman,Female,34,Northern Cape,Single,High School,3000.00,Domestic Worker,Funeral Cover,27,16090,47099,1290,1675,620,6000,,N,2021-11-01,-24.5679884|27.3759964,{"hash":"96debc6543017c86","number":"","street":"","unit":"","city":"Thabazimbi NU","district":"","region":"Thabazimbi","postcode":"","id":"97710163_10738794"}
2f9d13e8-8869-4264-be3d-4fdb8b99f80c,Lue Rutherford,Male,32,Western Cape,Divorced,High School,2000.00,Security Guard,Standard Legal Plan,33,70735,78847,3768,1655,502,4000,,N,2022-03-01,-33.8983917|18.5667642,{"hash":"104cce167c26a018","number":"137","street":"BOTHA Street","unit":"","city":"","district":"","region":"","postcode":"","id":""}
3eeabdb3-a11b-4f3a-b08f-df30aacb6681,Thalia Auer,Male,68,Northern Cape,Married,Bachelor,11411.00,Clients and Customer Support,Funeral Cover,15,27014,35275,787,2008,369,22822,,N,2021-07-01,-24.5668075|27.3781013,{"hash":"f871cd6b3b929d6a","number":"","street":"","unit":"","city":"Thabazimbi NU","district":"","region":"Thabazimbi","postcode":"","id":"97710163_10738795"}
23a53c61-eed9-4f4b-a579-6fcab0ec9aa9,Rolando Schimmel,Male,61,Free State,Divorced,High School,10261.00,Data Capturing,Standard Legal Plan,21,77347,62760,4241,1813,508,20522,,N,2021-11-01,-23.9353399|31.0513501,{"hash":"1c01766a27998a14","number":"","street":"","unit":"","city":"Namakgale","district":"","region":"Ba-Phalaborwa","postcode":"","id":"96310190_10547484"}
ac49e958-5426-4099-a3e0-579d0dc49968,Theron Pollich,Male,64,Eastern Cape,Divorced,High School,10552.00,Switchboard and Receptionist,Standard Legal Plan,42,68319,51160,2528,2079,743,21104,,N,2022-04-01,-33.8322695|25.6305278,{"hash":"f44b7cd5019d0b54","number":"36","street":"Caguba Street","unit":"","city":"","district":"","region":"","postcode":"","id":""}
5d014c19-7d7a-4102-a8e6-3a14650794db,Tyrese Wiegand,Male,30,Gauteng,Single,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,32,16258,39008,1921,2192,711,5000,Faked death,Y,2022-09-01,-26.3324716|28.1882524,{"hash":"2e48fe92c26a15ca","number":"8635","street":"LE REVISE CRESCENT","unit":"","city":"","district":"VOSLOORUS","region":"","postcode":"","id":""}
be977499-594e-4928-927f-5203802b02c4,Verlie Skiles,Female,35,KwaZulu-Natal,Married,Master,13587.00,Travel Agent,Standard Legal Plan,11,99610,58223,3662,1471,906,27174,,N,2022-06-01,-29.8157166|30.6276154,{"hash":"5ad4deb057dc1a09","number":"52","street":"MASHIMANE ROAD","unit":"","city":"","district":"","region":"","postcode":"","id":""}
3d952bb1-d12d-4d7f-8d85-d103f8c981e4,Brock Kunde,Female,35,Limpopo,Divorced,Master,16885.00,Police Officer,Funeral Cover,50,29280,31114,1433,1468,654,31114,Faked death,Y,2021-06-01,-23.9919468|30.5240763,{"hash":"b4c95c0d2d7150c3","number":"279","street":"Boom Street","unit":"","city":"Leydsdorp","district":"","region":"Ba-Phalaborwa","postcode":"","id":"96310041_10585646"}
c2fbc12b-c793-4fea-b98d-125f97b0bdb2,Zoey Braun-Lesch,Male,36,North West,Divorced,Bachelor,51872.83,Judge,H.E.L.P Cover,53,50126,60240,2852,3338,946,60240,,N,2023-01-01,-25.1901094|29.9212791,{"hash":"3b5b7525dfc3d961","number":"434","street":"Unknown Street","unit":"","city":"Roossenekal","district":"","region":"Elias Motsoaledi","postcode":"","id":"98410055_10740404"}
c2fbc12b-c793-4fea-b98d-125f97b0bdb2,Zoey Braun-Lesch,Male,36,North West,Divorced,Bachelor,51872.83,Judge,Standard Legal Plan,53,69706,87183,2294,2332,790,147423,,N,2023-10-01,-25.1906914|29.9217543,{"hash":"fa68860c0d1a6f19","number":"407","street":"Unknown Street","unit":"","city":"Roossenekal","district":"","region":"Elias Motsoaledi","postcode":"","id":"98410055_10740405"}
26c323b5-2f96-4ac2-9f38-bed36cdbe0a6,Sammy Zieme,Female,58,Mpumalanga,Divorced,PhD,51872.83,Judge,H.E.L.P Cover,31,60706,74878,3147,1411,834,74878,,N,2023-02-01,-23.9915896|30.5195003,{"hash":"13ef410f5d513f0f","number":"196","street":"West Street","unit":"","city":"Leydsdorp","district":"","region":"Ba-Phalaborwa","postcode":"","id":"96310041_10585657"}
26c323b5-2f96-4ac2-9f38-bed36cdbe0a6,Sammy Zieme,Female,58,Mpumalanga,Divorced,PhD,51872.83,Judge,Standard Legal Plan,31,63447,68522,3223,4422,889,143400,,N,2022-08-01,-24.5729476|27.3839007,{"hash":"de2d5db4c6b9110e","number":"2295","street":"Madiba","unit":"","city":"Thabazimbi A","district":"","region":"Thabazimbi","postcode":"","id":"97710173_10736081"}
39916547-30b5-47d5-8b72-44c5ca93cfd8,Amely Smitham,Male,44,Limpopo,Single,High School,8283.00,Ticketing clerk,Standard Legal Plan,40,65884,76103,2156,2762,941,16566,,N,2022-08-01,-23.9922247|30.5240738,{"hash":"055b298f50447c78","number":"283","street":"Boom Street","unit":"","city":"Leydsdorp","district":"","region":"Ba-Phalaborwa","postcode":"","id":"96310041_10585647"}
03270e0f-4570-47bf-af7f-c09ecd9438c6,Loren Koss,Female,57,Northern Cape,Divorced,High School,2000.00,Security Guard,Funeral Cover,9,20984,42555,1040,2961,394,4000,,N,2022-02-01,-24.5742068|27.3793848,{"hash":"744a49c32d9791b6","number":"","street":"","unit":"","city":"Thabazimbi NU","district":"","region":"Thabazimbi","postcode":"","id":"97710163_10738796"}
0bb5d125-b020-4819-a234-1277f8dcb6e0,Lily Powlowski,Female,54,Gauteng,Divorced,Bachelor,8283.00,Ticketing clerk,Funeral Cover,26,21543,48812,1186,1967,445,16566,Murder For Claims,Y,2021-07-01,-26.10128|28.1942841,{"hash":"e253ac284c99ab15","number":"13","street":"BAUHINIA CIRCLE","unit":"","city":"","district":"ESTHERPARK","region":"","postcode":"","id":""}
19cf510b-63a5-4552-9ceb-2f7cefb34e27,Cleveland Morissette,Female,61,Mpumalanga,Divorced,High School,6489.00,Teller and Cashier,Standard Legal Plan,15,54970,66825,2315,1792,780,12978,,N,2021-09-01,-24.5729971|27.3837523,{"hash":"797c3cae791a04d3","number":"2294","street":"Madiba","unit":"","city":"Thabazimbi A","district":"","region":"Thabazimbi","postcode":"","id":"97710173_10736082"}
0499a785-43ea-4a88-a69b-1d6f6f3a4c60,Freida Jerde,Female,47,Western Cape,Divorced,Master,13587.00,Travel Agent,Funeral Cover,16,15069,37336,1348,1761,398,27174,Faked death,Y,2021-07-01,-33.8984502|18.5664313,{"hash":"7a50024b05a9fed3","number":"138","street":"CAMBRIDGE Street","unit":"","city":"","district":"","region":"","postcode":"","id":""}
b1e6348e-6d56-41d3-8369-e24a61eb617a,Madisen Nitzsche,Male,39,Limpopo,Married,High School,3000.00,Domestic Worker,Funeral Cover,39,18370,33099,1617,1845,263,6000,Murder For Claims,Y,2023-08-01,-23.9927497|30.5190947,{"hash":"9eb93a0aac17887e","number":"309","street":"Buiten Street","unit":"","city":"Leydsdorp","district":"","region":"Ba-Phalaborwa","postcode":"","id":"96310041_10585648"}
547fa74d-74ff-43fb-87f4-15a38de62cdc,Amina Langosh,Male,54,Western Cape,Married,High School,3000.00,Domestic Worker,Domestic Worker Cover,18,29124,21958,1094,1831,499,6000,False documentation,Y,2023-09-01,-33.8985897|18.5664659,{"hash":"9d17ff548bd4bf2d","number":"136","street":"CAMBRIDGE Street","unit":"","city":"","district":"","region":"","postcode":"","id":""}
36fbb01e-4014-49c9-b4c0-64263729b0ab,Danny Sanford,Female,61,Northern Cape,Married,Bachelor,16885.00,Police Officer,H.E.L.P Cover,7,78560,71165,4584,4230,677,33770,,N,2021-07-01,-24.5679333|27.377526,{"hash":"d40def732c343cb8","number":"","street":"","unit":"","city":"Thabazimbi NU","district":"","region":"Thabazimbi","postcode":"","id":"97710163_10738797"}
227ba4e8-4ca2-49c1-835e-3296fba37ab9,Dion Fahey,Female,41,North West,Single,High School,6489.00,Teller and Cashier,Funeral Cover,39,14169,32975,1427,1893,318,12978,Murder For Claims,Y,2021-04-01,-25.190592|29.9213746,{"hash":"6ea5069c8b438e90","number":"445","street":"Unknown Street","unit":"","city":"Roossenekal","district":"","region":"Elias Motsoaledi","postcode":"","id":"98410055_10740406"}
0cf20a86-ae81-4b3c-85e6-b1d835f3c526,Theodore Hoppe,Female,51,Gauteng,Single,High School,6489.00,Teller and Cashier,Standard Legal Plan,11,79004,64283,2444,3121,628,12978,Misrepresentation of legal cases,Y,2023-04-01,-25.288613|28.2831839,{"hash":"210f0dde73081965","number":"2041","street":"A30849","unit":"","city":"","district":"","region":"","postcode":"","id":""}
af954a52-172b-4931-b270-bc553a688b52,Cristina Hand,Male,69,Northern Cape,Married,High School,10261.00,Data Capturing,Standard Legal Plan,17,55401,81113,3713,4615,801,20522,,N,2021-01-01,-24.5738992|27.3795819,{"hash":"fe1686061600fa34","number":"","street":"","unit":"","city":"Thabazimbi NU","district":"","region":"Thabazimbi","postcode":"","id":"97710163_10738798"}
07ed792e-1457-48ff-82ef-9b5a44330931,Fredrick Schamberger-Kovacek,Male,32,Mpumalanga,Single,Bachelor,16885.00,Police Officer,H.E.L.P Cover,18,69418,97833,3649,3333,716,33770,,N,2021-07-01,-24.5729806|27.3844286,{"hash":"91e7fc429473d930","number":"2298","street":"Madiba","unit":"","city":"Thabazimbi A","district":"","region":"Thabazimbi","postcode":"","id":"97710173_10736083"}
b4368a6f-d688-4bf1-95b6-ec83422c55e9,Joshuah Christiansen,Male,69,Limpopo,Single,High School,8283.00,Ticketing clerk,Funeral Cover,25,20824,35544,1747,2234,430,16566,Murder For Claims,Y,2021-09-01,-23.9946912|30.5233361,{"hash":"ef0de150cfff414c","number":"626","street":"Dewitthammer Street","unit":"","city":"Leydsdorp","district":"","region":"Ba-Phalaborwa","postcode":"","id":"96310041_10585649"}
1ff84b59-5cfe-44da-a50a-71b147dac0c7,Andre Wiza,Female,32,Free State,Single,High School,2000.00,Security Guard,Standard Legal Plan,32,63784,56701,4703,4887,730,4000,,N,2023-10-01,-23.939908|31.0301936,{"hash":"4285cf9f8957ee54","number":"1103","street":"Unknown Street","unit":"","city":"Namakgale","district":"","region":"Ba-Phalaborwa","postcode":"","id":"96310171_10550456"}
c770740d-1e02-477d-b81b-dee628e13799,Annabelle Cummings,Female,37,Limpopo,Single,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,19,58862,69714,2142,3602,881,5000,,N,2021-04-01,-23.992367|30.5243025,{"hash":"03e1e40a876be920","number":"287","street":"Steel Street","unit":"","city":"Leydsdorp","district":"","region":"Ba-Phalaborwa","postcode":"","id":"96310041_10585650"}
395bf378-e24c-417d-949a-d2576b9609b5,Jack Medhurst,Female,44,Limpopo,Divorced,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,41,64929,61258,3724,4574,522,5000,Fake legal bills,Y,2022-07-01,-23.992753|30.5194143,{"hash":"98c9d6808faabcf7","number":"310","street":"West Street","unit":"","city":"Leydsdorp","district":"","region":"Ba-Phalaborwa","postcode":"","id":"96310041_10585651"}
ac92a496-010e-472e-ad14-e2e3e180d2d8,Bette Welch,Female,37,KwaZulu-Natal,Divorced,PhD,46957.33,Plant manager,Standard Legal Plan,47,94428,81269,4057,4534,755,81269,,N,2023-07-01,-29.8157208|30.62623,{"hash":"ab5e2345e5be850d","number":"42","street":"NDELU ROAD","unit":"","city":"","district":"","region":"","postcode":"","id":""}
ac92a496-010e-472e-ad14-e2e3e180d2d8,Bette Welch,Female,37,KwaZulu-Natal,Divorced,PhD,46957.33,Plant manager,H.E.L.P Cover,47,88513,93597,4984,1560,664,174866,,N,2022-09-01,-29.8157244|30.6305929,{"hash":"787de5d60f54bf0c","number":"178","street":"SISHI MAIN ROAD","unit":"","city":"","district":"","region":"","postcode":"","id":""}
d545b697-4314-48f9-9561-fc8669f4d593,Anika Moen,Male,64,Mpumalanga,Married,High School,3000.00,Domestic Worker,Domestic Worker Cover,17,38012,34287,1500,1843,205,6000,,N,2021-05-01,-24.5729201|27.382757,{"hash":"85c6416fc25ad4e8","number":"1902","street":"Madiba","unit":"","city":"Thabazimbi A","district":"","region":"Thabazimbi","postcode":"","id":"97710173_10736084"}
29aeb1b4-888a-4e8d-b79a-4937e64dd024,Serena Kuhic,Female,47,Gauteng,Divorced,Bachelor,8283.00,Ticketing clerk,Funeral Cover,46,12560,48126,1683,1151,547,16566,,N,2022-04-01,-26.3660157|28.4283649,
ff0a9d18-0a23-4669-8cc1-6ce0e99d782e,Carson Aufderhar,Female,60,Limpopo,Single,Master,18000.00,Teacher,Standard Legal Plan,53,59845,72363,2007,2482,889,36000,,N,2021-03-01,-23.9915963|30.5200074,{"hash":"032cfc9fe218d907","number":"210","street":"Ashton Street","unit":"","city":"Leydsdorp","district":"","region":"Ba-Phalaborwa","postcode":"","id":"96310041_10585652"}
e55ce633-0e6e-4cae-8a44-14eb4dfde633,Dianna Russel,Female,53,North West,Divorced,Bachelor,16885.00,Police Officer,Standard Legal Plan,36,78005,99290,4985,1848,789,33770,,N,2023-05-01,-24.7139199|29.7592878,{"hash":"c7d4201e914a3feb","number":"","street":"","unit":"","city":"Magoreng","district":"","region":"Makhuduthamaga","postcode":"","id":"98510448_10748527"}
cdf5c068-df30-488a-bd87-354961c94f1f,Earnestine Dickinson,Male,62,North West,Married,High School,10552.00,Switchboard and Receptionist,Funeral Cover,28,14057,33983,1690,1978,504,21104,,N,2022-07-01,-24.7140534|29.7594769,{"hash":"507c0d2bc641a9e5","number":"","street":"","unit":"","city":"Magoreng","district":"","region":"Makhuduthamaga","postcode":"","id":"98510448_10748528"}
99a3286e-421b-4ce4-aa18-4a044a7c88c7,Veronica Rolfson,Female,30,Limpopo,Divorced,High School,10261.00,Data Capturing,Funeral Cover,29,14804,37705,568,2445,231,20522,False documentation,Y,2021-11-01,-23.9943871|30.5226652,{"hash":"4b5b97bf71288e6f","number":"511","street":"Dewitthammer Street","unit":"","city":"Leydsdorp","district":"","region":"Ba-Phalaborwa","postcode":"","id":"96310041_10585653"}
4005d447-394d-49e0-99f2-a0851791d55f,Malvina Flatley,Male,44,North West,Divorced,Bachelor,11653.00,Telesales and Telemarketing,Standard Legal Plan,13,52423,54060,3096,2575,645,23306,,N,2021-12-01,-24.7131693|29.7590676,{"hash":"f7e37d34e8f9c20e","number":"","street":"","unit":"","city":"Magoreng","district":"","region":"Makhuduthamaga","postcode":"","id":"98510448_10748529"}
6925e859-5d25-4eb3-90dc-5d9097fd3ead,Kasey Mayer,Male,27,KwaZulu-Natal,Married,High School,2100.00,Taxi Driver,Standard Legal Plan,38,89111,59047,2385,4978,822,4200,,N,2023-07-01,-29.8156583|30.6250543,{"hash":"5d6cc9819cf760a8","number":"45","street":"KWEYAMA ROAD","unit":"","city":"","district":"","region":"","postcode":"","id":""}
4594cf66-398b-42a9-8b4e-cc08e9077d49,Velva Herzog,Female,63,Mpumalanga,Divorced,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,45,85112,82932,4292,4429,979,5000,Fake legal bills,Y,2022-05-01,-24.5728486|27.3830265,{"hash":"a55d2994297cde7f","number":"1904","street":"Madiba","unit":"","city":"Thabazimbi A","district":"","region":"Thabazimbi","postcode":"","id":"97710173_10736085"}
78ba360d-7611-476a-9c3e-7fe7bc35f666,Quinn Langosh,Male,65,Mpumalanga,Married,High School,3000.00,Domestic Worker,Funeral Cover,20,19199,49551,1824,584,299,6000,,N,2023-06-01,-24.5719799|27.3846155,{"hash":"625b55d0ad567b29","number":"1917","street":"Regorogile","unit":"","city":"Thabazimbi A","district":"","region":"Thabazimbi","postcode":"","id":"97710173_10736086"}
397c6245-f4c8-4b03-992b-9cc02287c585,Destiney Haag,Male,25,North West,Divorced,Bachelor,18000.00,Teacher,Funeral Cover,5,22450,40399,1612,1069,402,36000,,N,2023-10-01,-24.7143005|29.7622054,{"hash":"8eb4a72ea75c5085","number":"","street":"","unit":"","city":"Magoreng","district":"","region":"Makhuduthamaga","postcode":"","id":"98510443_10748530"}
71c70f6c-1c2f-4365-9db7-7d33140639e6,Favian McGlynn,Female,52,KwaZulu-Natal,Single,Master,16885.00,Police Officer,H.E.L.P Cover,52,69994,69648,3002,1410,673,33770,,N,2022-05-01,-29.8157998|30.6440008,{"hash":"c20b52d59809eaa3","number":"65","street":"400015 STREET","unit":"","city":"","district":"","region":"","postcode":"","id":""}
318cbac8-585a-432d-aa75-74b94a1ff9fe,Elliott Kub,Female,58,Free State,Married,High School,11411.00,Clients and Customer Support,Standard Legal Plan,6,78300,98158,2559,1713,698,22822,,N,2021-07-01,-23.9255465|31.0380507,{"hash":"4cf26cc4440b475d","number":"","street":"Street","unit":"","city":"Namakgale","district":"","region":"Ba-Phalaborwa","postcode":"","id":"96310199_10550457"}
08c51a66-2413-4a5f-a334-9ee56c1dcaee,Audra Emard,Male,54,Free State,Married,PhD,46875.08,Investment banker,H.E.L.P Cover,44,77457,69835,3626,3295,649,69835,Pre-existing condition misrepresentation,Y,2021-06-01,-23.9446175|31.0174821,{"hash":"7de4906a88b79623","number":"1745","street":"Unknown Street","unit":"","city":"Namakgale","district":"","region":"Ba-Phalaborwa","postcode":"","id":"96310139_10550458"}
08c51a66-2413-4a5f-a334-9ee56c1dcaee,Audra Emard,Male,54,Free State,Married,PhD,46875.08,Investment banker,Standard Legal Plan,44,60607,82842,2130,1277,979,152677,,N,2022-07-01,-23.9276818|31.0160759,{"hash":"78710203f354466e","number":"1916","street":"Shaddon Crescent","unit":"","city":"Namakgale","district":"","region":"Ba-Phalaborwa","postcode":"","id":"96310157_10550459"}
a9513da5-ad01-47e7-889f-44d777d851a3,Camryn Hauck,Female,47,Northern Cape,Married,High School,2100.00,Taxi Driver,Standard Legal Plan,59,90796,81714,3255,1453,987,4200,,N,2023-02-01,-24.5698445|27.3780373,{"hash":"7d7ae2f40a07b7e1","number":"","street":"","unit":"","city":"Thabazimbi NU","district":"","region":"Thabazimbi","postcode":"","id":"97710163_10738799"}
09fd56dc-da61-4880-a2a6-8bf3fa9c2c14,Tony Raynor,Male,68,Northern Cape,Single,High School,3000.00,Domestic Worker,Funeral Cover,5,12367,32739,1147,1216,604,6000,,N,2021-02-01,-24.5713595|27.3839447,{"hash":"fcf449de9cd4c353","number":"","street":"","unit":"","city":"Thabazimbi NU","district":"","region":"Thabazimbi","postcode":"","id":"97710163_10738800"}
49ea55a0-d4ec-4fb2-891c-b8bbbc344629,Laury Gutmann,Male,59,Limpopo,Single,Bachelor,16885.00,Police Officer,Funeral Cover,37,26959,40937,926,1678,443,33770,,N,2021-07-01,-23.9964296|30.5242553,{"hash":"42aaaed080e2d64d","number":"767","street":"Wilson Street","unit":"","city":"Leydsdorp","district":"","region":"Ba-Phalaborwa","postcode":"","id":"96310041_10585654"}
d4ebbcd2-36fa-429b-9107-307aa1349d9a,Amya Okuneva,Female,55,KwaZulu-Natal,Single,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,34,65470,93716,4269,3603,880,5000,,N,2021-01-01,-29.8157287|30.6196226,{"hash":"20519739a873a466","number":"138","street":"MDLULI ROAD","unit":"","city":"","district":"","region":"","postcode":"","id":""}
cd0f0a1c-a40a-4815-90e2-014de6a07fb7,Reyna Altenwerth,Male,30,Free State,Divorced,Bachelor,8283.00,Ticketing clerk,Funeral Cover,45,14501,34761,1263,1227,372,16566,Murder For Claims,Y,2021-07-01,-23.9399718|31.0393414,{"hash":"c8bd0c5c039b144d","number":"828","street":"Harry Gwala Street","unit":"","city":"Namakgale","district":"","region":"Ba-Phalaborwa","postcode":"","id":"96310175_10550460"}
748b601c-ee75-49ae-9f73-d54123b2d993,Nathanael Franey,Male,39,Limpopo,Divorced,Bachelor,16885.00,Police Officer,Standard Legal Plan,24,96730,85625,2592,1746,546,33770,,N,2021-06-01,-23.9957314|30.5250433,{"hash":"4fc4bd25faf37c16","number":"771","street":"Selati Street","unit":"","city":"Leydsdorp","district":"","region":"Ba-Phalaborwa","postcode":"","id":"96310041_10585655"}
0cb63702-68f2-48b2-a243-3fd2e0f8d384,Liam Leffler-Mayer,Female,62,North West,Single,Bachelor,10552.00,Switchboard and Receptionist,Funeral Cover,44,16031,40062,1162,1976,428,21104,False documentation,Y,2021-06-01,-24.7128888|29.7601394,{"hash":"cd8b85cf5b51ab06","number":"","street":"","unit":"","city":"Magoreng","district":"","region":"Makhuduthamaga","postcode":"","id":"98510448_10748531"}
efb2f734-c2a4-462b-ae26-294595dec82a,Meghan Aufderhar,Male,37,North West,Married,High School,3000.00,Domestic Worker,Funeral Cover,6,25515,42837,1190,2594,299,6000,Murder For Claims,Y,2023-03-01,-24.7141615|29.7607092,{"hash":"b30095681f8f7745","number":"","street":"","unit":"","city":"Magoreng","district":"","region":"Makhuduthamaga","postcode":"","id":"98510448_10748532"}
234de444-8dc3-424a-a249-85739f0709f4,Johnathan Prohaska,Male,62,Northern Cape,Divorced,Master,16885.00,Police Officer,H.E.L.P Cover,40,73059,69277,3726,2081,773,33770,,N,2022-07-01,-24.5677992|27.3796437,{"hash":"8743b9ad4e3a8012","number":"","street":"","unit":"","city":"Thabazimbi NU","district":"","region":"Thabazimbi","postcode":"","id":"97710163_10738801"}
92ca1296-4a60-4148-82ab-06fd9787a3df,Ariane Harris,Male,38,Eastern Cape,Divorced,High School,11411.00,Clients and Customer Support,Standard Legal Plan,28,84390,67427,3295,3769,514,22822,,N,2023-01-01,-33.8617121|25.5121087,{"hash":"0d4c4521f9c5677a","number":"60","street":"Bracken Avenue","unit":"","city":"","district":"","region":"","postcode":"","id":""}
11e3412a-7a5b-4ba9-ba7e-48bd3ab9b987,Angelica Tillman,Female,29,KwaZulu-Natal,Divorced,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,7,15135,35700,1041,1641,726,5000,Murder For Claims,Y,2021-08-01,-29.816272|30.9743897,{"hash":"a53452ea8b5d183e","number":"81","street":"ELF PLACE","unit":"","city":"","district":"","region":"","postcode":"","id":""}
1ce2c70e-f0cd-4f72-b1f6-ac0682cb5733,Dedrick Heathcote,Male,60,Free State,Married,High School,3000.00,Domestic Worker,Domestic Worker Cover,22,24700,33701,1326,1701,461,6000,,N,2023-10-01,-23.9256274|31.026147,{"hash":"f66dedcf3e6ae25e","number":"3357","street":"Sonke Street","unit":"","city":"Namakgale","district":"","region":"Ba-Phalaborwa","postcode":"","id":"96310186_10550461"}
42144953-7904-45c5-b09d-2e193d3b1fe7,Amanda Graham,Female,36,Northern Cape,Single,Bachelor,11653.00,Telesales and Telemarketing,Funeral Cover,51,16537,34306,514,1190,213,23306,,N,2021-07-01,-24.5691884|27.385401,{"hash":"84bb94d18a685cc3","number":"","street":"","unit":"","city":"Thabazimbi NU","district":"","region":"Thabazimbi","postcode":"","id":"97710163_10738802"}
6faaf8e6-0529-4712-8ca6-4b8d05a35f6a,Electa Reichert,Male,31,Free State,Married,Bachelor,13587.00,Travel Agent,Funeral Cover,28,19913,48338,1023,2333,380,27174,Murder For Claims,Y,2021-07-01,-23.944933|31.0177845,{"hash":"fd12bbe977b4b203","number":"1748","street":"Unknown Street","unit":"","city":"Namakgale","district":"","region":"Ba-Phalaborwa","postcode":"","id":"96310139_10550462"}
e58869bf-e62e-4d84-bb00-8ff8c58f31a2,Llewellyn Senger,Male,55,Eastern Cape,Single,High School,2100.00,Taxi Driver,Funeral Cover,18,21440,37511,1741,1087,394,4200,,N,2022-10-01,-33.8620753|25.5048919,{"hash":"ff5da3fde9c9fd43","number":"108","street":"Barberry Drive","unit":"","city":"","district":"","region":"","postcode":"","id":""}
0b981deb-1286-49bc-8685-1b220ccd5dab,Kathlyn Hamill,Male,37,Free State,Divorced,High School,6489.00,Teller and Cashier,Standard Legal Plan,32,70387,53885,3648,3777,587,12978,Misrepresentation of legal cases,Y,2021-02-01,-23.9302863|31.0266055,{"hash":"60070d15132f20b8","number":"3542","street":"Siaya Street","unit":"","city":"Namakgale","district":"","region":"Ba-Phalaborwa","postcode":"","id":"96310182_10550463"}
5db63c2a-e5ee-4aa2-b7f4-8da6275339c0,Cathryn Veum,Male,50,North West,Divorced,High School,3000.00,Domestic Worker,Funeral Cover,41,15965,35932,1904,874,233,6000,False documentation,Y,2023-06-01,-24.7133746|29.7350303,{"hash":"cf7f4d844ca3f59a","number":"","street":"","unit":"","city":"Thabaneng","district":"","region":"Makhuduthamaga","postcode":"","id":"98510444_10748533"}
1f4bbda2-5f2a-4a99-974d-428b60ccdffc,Tracy Graham,Female,38,Free State,Married,Master,13587.00,Travel Agent,Funeral Cover,10,18201,32528,1165,2853,361,27174,False documentation,Y,2023-09-01,-23.9585576|31.1397959,{"hash":"79832f179f44a9f0","number":"59","street":"Molengraaff Street","unit":"","city":"Phalaborwa","district":"","region":"Ba-Phalaborwa","postcode":"","id":"96310125_10550464"}
3816533e-a92c-4c85-a76f-94ebf0fb085f,Neva Jakubowski,Male,61,Gauteng,Divorced,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,8,61988,62581,2636,2814,652,5000,,N,2023-01-01,-25.7331389|28.2724003,{"hash":"efb3d0ee0ad85161","number":"114","street":"BOTANICA","unit":"","city":"","district":"","region":"","postcode":"","id":""}
00b46894-613c-4241-976d-c7861cd49c00,Macey Stoltenberg,Female,26,Eastern Cape,Married,High School,2100.00,Taxi Driver,Funeral Cover,11,15397,49922,900,2959,307,4200,,N,2022-10-01,-33.8627647|25.4942786,{"hash":"6c233db1a12ba415","number":"22","street":"Vellozia Drive","unit":"","city":"","district":"","region":"","postcode":"","id":""}
cb2d9db4-02a5-44a7-b275-7cd61f20b0f5,Jazmyne Hermann,Female,59,Northern Cape,Married,High School,2000.00,Security Guard,Standard Legal Plan,30,60126,80835,3158,3587,545,4000,,N,2022-12-01,-24.5694632|27.384154,{"hash":"04611aef87552aae","number":"","street":"","unit":"","city":"Thabazimbi NU","district":"","region":"Thabazimbi","postcode":"","id":"97710163_10738803"}
0b9dd8c6-a1dc-43b1-a3ac-ec819610bbf5,Ian Moore,Male,27,Northern Cape,Married,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,26,78629,72478,3207,4999,903,5000,,N,2021-07-01,-24.5867182|27.4189389,{"hash":"f6f7b7ba46ddc5e1","number":"","street":"","unit":"","city":"Thabazimbi A","district":"","region":"Thabazimbi","postcode":"","id":"97710198_10738804"}
