unique_id,name,gender,age,area,marital_Status,qualification,income,occupation,policy,months_as_customer,cls,umbrella_limit,annual_premium,capital_loss,capital_gain,total_claim,fraud_reason,fraud,date,location
258277f2-2a80-48c6-bde6-5d1a3a2829bf,Eryn Lueilwitz-Watsica,Female,30,Western Cape,Divorced,High School,6489.00,Teller and Cashier,Standard Legal Plan,53,76919,94509,3998,1783,604,12978,,N,2021-02-01,-33.8945285|18.5357184
cc83ac79-1c3e-4c57-a725-b94074fcc5fe,Kiera Fahey,Female,44,Eastern Cape,Single,Bachelor,18000.00,Teacher,Funeral Cover,24,28735,49959,1063,1943,768,36000,Faked death,Y,2023-04-01,-33.8289506|25.4052626
5bf4ef1c-e0b6-400c-a2f3-076c9bec1d9e,Ethelyn Quigley,Male,33,Northern Cape,Married,Master,14628.00,Nurse,Standard Legal Plan,8,72690,53226,2482,4423,620,29256,,N,2021-04-01,-24.5826423|27.4584526
3c3996d8-c5bb-4ece-a879-551a4e83b1d3,Genesis Kuphal,Male,52,Western Cape,Single,Bachelor,11411.00,Clients and Customer Support,Funeral Cover,49,23107,49349,1219,2620,724,22822,,N,2021-07-01,-33.894578|18.5354271
6bcb66f9-04ea-4e79-a375-e40c82ba012f,Jessika Leffler,Female,69,Free State,Married,Bachelor,11411.00,Clients and Customer Support,Standard Legal Plan,17,62100,51889,2978,4828,695,22822,,N,2021-10-01,-24.5742068|27.3793848
b938058b-bb50-4e29-be6b-6352d385c26d,Gisselle Johnson,Female,49,Eastern Cape,Divorced,High School,6489.00,Teller and Cashier,Funeral Cover,8,25296,33574,1731,1489,258,12978,Murder For Claims,Y,2022-01-01,-33.8289602|25.4056413
cab943df-2d25-4f0f-8f55-0e5c39a797c2,Lucio Grant,Male,42,KwaZulu-Natal,Married,High School,6489.00,Teller and Cashier,Funeral Cover,11,13660,33255,1060,1079,299,12978,False documentation,Y,2021-07-01,-29.8056289|30.957985
289a8245-12c3-4fb7-b21b-6d7e386e3555,Kaylee Tremblay,Female,33,North West,Divorced,Bachelor,8283.00,Ticketing clerk,Standard Legal Plan,7,61620,88939,3840,2469,705,16566,,N,2021-01-01,-24.5838284|27.4404947
da89503e-5108-4ef0-9ebc-8a1abf59ded1,Vicenta Fay,Male,39,North West,Divorced,Bachelor,10552.00,Switchboard and Receptionist,Standard Legal Plan,33,79009,88643,2732,2667,671,21104,,N,2022-04-01,-24.668304|27.4396325
1d17904c-2365-40e4-9206-f3982b63c40b,Letitia Zemlak,Male,25,Limpopo,Divorced,Master,45327.25,Financial manager,Standard Legal Plan,16,68214,52802,4132,4608,714,52802,,N,2021-10-01,-25.1904406|29.9217372
e34aadb2-853c-4dcc-9a75-911b11115465,Keara Zemlak,Male,60,Northern Cape,Single,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,44,25007,44984,1686,1170,729,5000,False documentation,Y,2021-11-01,-24.5770826|27.4545692
1a49dced-1799-4f2e-adb3-380881e16448,Cali Turner,Female,49,Western Cape,Married,High School,3000.00,Domestic Worker,Domestic Worker Cover,17,31917,33894,2385,803,423,6000,,N,2023-04-01,-33.8945145|18.5354116
2c08a0dd-58f7-4a3d-8674-8594f27a2a2e,Janice Stroman,Female,60,Eastern Cape,Single,Bachelor,11411.00,Clients and Customer Support,Standard Legal Plan,39,63016,52453,4704,1400,845,22822,,N,2021-10-01,-33.8289504|25.4062016
e9b5e1da-40b7-4fb0-bd17-9ef5d9d14b15,Alycia Nikolaus,Male,66,Free State,Single,Bachelor,16885.00,Police Officer,H.E.L.P Cover,51,75526,89959,3295,3276,801,33770,,N,2021-02-01,-24.5679333|27.377526
60854190-afc9-4dbc-95e8-ab01cad09c34,Cade Botsford,Female,37,North West,Married,High School,2000.00,Security Guard,Standard Legal Plan,6,88111,90654,3903,4611,922,4000,,N,2022-02-01,-24.6706098|27.4338523
d11f57f1-1adb-4e73-8b84-8e8c09f26f67,Gust O'Kon,Female,53,Limpopo,Single,High School,11653.00,Telesales and Telemarketing,Funeral Cover,22,15951,38429,1666,2046,743,23306,False documentation,Y,2023-08-01,-25.1906014|29.9217499
56903b89-c00a-4476-b039-aaa55f12cad8,Kylie Steuber,Male,62,Mpumalanga,Married,Bachelor,10552.00,Switchboard and Receptionist,Standard Legal Plan,50,84823,51605,2958,4508,828,21104,,N,2023-11-01,-24.7140534|29.7594769
116a4726-84f1-4740-bdb3-1c6367aa4949,Jerald Mueller,Male,31,Northern Cape,Divorced,Bachelor,16885.00,Police Officer,Standard Legal Plan,51,93160,78664,4102,4169,537,33770,,N,2021-02-01,-24.5869923|27.4522881
890982aa-39d3-4eec-8c1d-b476df03bef9,Marshall Harber,Female,69,Limpopo,Married,High School,2000.00,Security Guard,Funeral Cover,7,11548,35103,1706,2210,741,4000,,N,2022-09-01,-25.190592|29.9219107
93456b6f-910e-4784-90e2-086ee1927dc8,Catherine O'Reilly,Female,31,Gauteng,Married,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,31,11174,46586,586,662,731,5000,Faked death,Y,2021-04-01,-26.1196147|28.4358938
7b06af62-797b-4870-ae89-86d0a8eb327d,Pink Kuhlman-Spinka,Female,30,North West,Divorced,High School,2000.00,Security Guard,Funeral Cover,45,25380,34539,1136,2772,765,4000,False documentation,Y,2023-08-01,-24.5210269|27.432832
89fd2b20-be6e-47cc-bf86-48c302dbc7b5,Lane Kilback,Male,40,North West,Divorced,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,38,13013,46154,1373,654,695,5000,,N,2021-11-01,-24.6533683|27.4232475
e861db07-aa3d-473e-b140-d8ccbabec3a4,Geovany Marks,Male,52,Northern Cape,Single,Bachelor,8283.00,Ticketing clerk,Funeral Cover,44,18885,42584,1743,1246,671,16566,False documentation,Y,2022-01-01,-24.4371652|27.4518706
bec8785a-70ae-4a8b-bbd1-743d73b22568,Alvena Cartwright,Female,55,Western Cape,Married,Master,14628.00,Nurse,Standard Legal Plan,43,69103,56041,3334,4270,525,29256,,N,2022-12-01,-33.8944508|18.535396
1034b80c-765a-439a-a5c3-c06f780ec5a9,Rosemary Larson,Female,51,Northern Cape,Single,Master,13587.00,Travel Agent,Funeral Cover,17,21191,40922,752,2396,655,27174,Faked death,Y,2022-01-01,-24.5818561|27.4491865
4546a171-ccd9-4892-8d1c-882764275abd,Conner Zboncak,Male,32,North West,Married,High School,2100.00,Taxi Driver,Funeral Cover,7,28241,41504,1693,764,545,4200,,N,2021-07-01,-24.4791697|27.4202764
9377ae90-b965-47d7-890a-6d817d7eef4f,Eleonore Barrows,Male,33,Mpumalanga,Married,High School,2100.00,Taxi Driver,Funeral Cover,37,28832,40001,1408,1814,587,4200,Faked death,Y,2022-06-01,-24.7131693|29.7590676
f6f671af-79e1-48d4-8908-188bda44f330,Lilly Heidenreich,Male,69,KwaZulu-Natal,Single,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,6,57883,53110,2750,1497,783,5000,,N,2022-11-01,-29.8050114|30.6088765
07eb7b74-839a-4fa0-8781-513c8b3f54e7,Seamus Luettgen,Male,47,Eastern Cape,Single,High School,3000.00,Domestic Worker,Domestic Worker Cover,7,27173,30221,1705,1677,477,6000,,N,2022-04-01,-33.8289653|25.4060363
d508b06c-84af-43e2-8c91-edd1101a5852,Tabitha Feest,Female,40,Northern Cape,Single,High School,10261.00,Data Capturing,Standard Legal Plan,9,54846,56378,3860,3152,541,20522,,N,2023-02-01,-24.5823412|27.4455154
c0a616c7-1df2-413b-840f-867646da12ce,Gladys Huels-Hyatt,Male,61,Free State,Divorced,Bachelor,10261.00,Data Capturing,Funeral Cover,18,20853,44346,1995,699,469,20522,Faked death,Y,2022-05-01,-24.5738992|27.3795819
c05fa705-c0f2-46fb-8a02-b4e9abade665,Janis Rolfson,Female,39,Free State,Married,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,52,24667,45483,711,2857,504,5000,Faked death,Y,2021-11-01,-24.5698445|27.3780373
f30fe16a-3662-4d32-99ee-0752a74edb95,Luis Hermiston-Kshlerin,Male,39,North West,Divorced,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,34,11775,37717,966,767,351,5000,Murder For Claims,Y,2021-12-01,-24.6674637|27.4190672
8e5900c8-5c4a-4240-a74d-880e2a5655fe,Kenna Jenkins,Male,43,Western Cape,Married,Bachelor,11411.00,Clients and Customer Support,Standard Legal Plan,12,88617,73586,3552,2495,813,22822,,N,2021-08-01,-33.8820988|18.5285105
3cabc12b-acf7-48c6-91fa-ad151258d3a4,Christelle Botsford,Female,69,Free State,Divorced,High School,10552.00,Switchboard and Receptionist,Standard Legal Plan,25,79957,61943,3620,4470,695,21104,,N,2022-11-01,-24.5713595|27.3839447
71b974b7-1125-4324-828d-4cd6cc8bd0b5,Precious Dooley,Female,26,Limpopo,Married,Bachelor,14628.00,Nurse,Funeral Cover,50,21284,34839,1155,2354,591,29256,False documentation,Y,2021-10-01,-25.1906866|29.921917
42d686ff-b44b-4da4-b116-fa471e0a3875,Carlotta Davis,Male,64,Eastern Cape,Single,Master,41789.50,Chartered accountant,H.E.L.P Cover,14,54157,54307,2576,3200,591,54307,,N,2023-01-01,-33.8289611|25.4050912
307a271c-8e60-4ee4-b5af-922624c88cfe,Virgie Parisian,Female,36,Mpumalanga,Single,Master,13587.00,Travel Agent,Funeral Cover,19,20239,31519,1364,2452,450,27174,,N,2023-02-01,-24.7143005|29.7622054
76e46bf7-003b-4e53-9dc8-3b0c7ec770d9,Jerry Blick,Female,67,KwaZulu-Natal,Single,High School,10552.00,Switchboard and Receptionist,Funeral Cover,37,13304,41712,1585,975,516,21104,Faked death,Y,2023-11-01,-29.80562|30.9428336
e85ff233-bb1e-4a9e-a26b-923339119689,Jadyn Gottlieb,Female,63,Eastern Cape,Divorced,Bachelor,11653.00,Telesales and Telemarketing,Funeral Cover,34,25390,46071,1241,1834,396,23306,Faked death,Y,2023-12-01,-33.8288472|25.4056038
78c63c93-60f9-4ea7-b5d6-c7089317e9e2,Royce Jacobi,Female,68,Eastern Cape,Single,High School,8283.00,Ticketing clerk,Funeral Cover,45,12694,34962,934,1251,690,16566,Faked death,Y,2021-06-01,-33.8288361|25.4061769
bb6273d6-a510-4253-8f99-0db5c828c3ae,Jonathan Larson,Male,33,North West,Single,High School,3000.00,Domestic Worker,Funeral Cover,23,14744,30180,1321,2491,704,6000,,N,2023-06-01,-23.6576466|27.7407256
527af2f1-3873-4e41-a61d-391d5f1ff037,Jett Will,Female,30,Western Cape,Married,High School,6489.00,Teller and Cashier,Funeral Cover,8,29965,36779,845,2685,245,12978,,N,2022-06-01,-33.8791208|18.5249416
707802b5-9223-4949-bc97-acce655d4bfa,Cathrine Kemmer,Female,59,Limpopo,Married,High School,2000.00,Security Guard,Standard Legal Plan,38,76825,84640,4007,1639,688,4000,,N,2021-10-01,-25.1894946|29.9196497
7e05616b-d304-4eda-86f1-9813da76899e,Lilyan Reilly,Male,36,North West,Married,Master,13587.00,Travel Agent,Funeral Cover,32,19130,33695,1318,2943,588,27174,Murder For Claims,Y,2022-02-01,-23.658765|27.7329209
2fe9fa9a-4a45-4876-bd93-34e05f4c68ff,Francis McDermott,Female,40,Mpumalanga,Divorced,Bachelor,11653.00,Telesales and Telemarketing,Funeral Cover,38,21414,31821,1551,1562,259,23306,,N,2023-08-01,-24.7128888|29.7601394
2d418167-71b6-44a4-a958-15a105155a8e,Maymie Hettinger-Feil,Female,27,Free State,Single,High School,3000.00,Domestic Worker,Domestic Worker Cover,45,22796,36986,2021,1010,304,6000,,N,2023-01-01,-24.5677992|27.3796437
167c1183-7d79-4df5-8305-737049aa6af4,Cristina Rutherford,Female,58,Gauteng,Married,Bachelor,14628.00,Nurse,Standard Legal Plan,27,64075,53496,4221,3651,997,29256,,N,2022-05-01,-25.8795413|28.1749966
a33cd1dd-d2e6-4d72-b510-c8e2f7754872,Braden McLaughlin,Female,68,North West,Married,High School,6489.00,Teller and Cashier,Funeral Cover,22,21641,36416,1280,647,630,12978,Faked death,Y,2021-04-01,-23.6592111|27.7312826
48e1cfa1-16e1-4760-a669-87fd094e39e3,Ethel Hickle,Female,40,KwaZulu-Natal,Divorced,High School,3000.00,Domestic Worker,Domestic Worker Cover,11,26739,31627,1803,1097,330,6000,Faked Work Dispute,Y,2022-02-01,-29.8056243|30.9537457
911552f5-de0b-41f7-a2b6-5d89bcf81003,Dillan Schneider,Male,61,KwaZulu-Natal,Divorced,Bachelor,13587.00,Travel Agent,Standard Legal Plan,32,64368,79216,2567,1546,503,27174,,N,2021-05-01,-29.8056219|30.9590468
835ca5af-6c78-4268-8552-117ee1bdfdfe,Moises Ledner,Male,54,Free State,Single,High School,2000.00,Security Guard,Standard Legal Plan,20,95865,63876,3062,2810,675,4000,,N,2023-12-01,-24.5691884|27.385401
ba099728-6746-4b90-925e-8a1020fbb698,Alanna Franey,Male,45,Free State,Single,Master,16885.00,Police Officer,Standard Legal Plan,45,54125,78588,4629,2951,929,33770,,N,2022-10-01,-24.5694632|27.384154
bb79411f-9290-4ccc-b859-29829f3d5620,April Bauch,Male,67,Eastern Cape,Married,High School,2000.00,Security Guard,Funeral Cover,26,10757,36318,563,1618,629,4000,Murder For Claims,Y,2021-06-01,-33.8288322|25.4057979
42eb9c15-1eee-4306-8dd5-26e774d83ebf,Rubye Brekke,Male,68,Mpumalanga,Single,Bachelor,14628.00,Nurse,Funeral Cover,49,22956,38648,679,2829,234,29256,,N,2021-11-01,-24.7141615|29.7607092
50b293e7-8fec-4818-ae74-30fb1b83b97a,Gail Conroy,Female,63,Eastern Cape,Single,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,58,27165,43632,990,2547,522,5000,,N,2021-10-01,-33.8287938|25.4059636
ae38b890-933f-4a45-b3bf-6b736cb77dfe,Libby Howe,Female,63,KwaZulu-Natal,Single,High School,3000.00,Domestic Worker,Funeral Cover,29,26179,33677,1333,2482,316,6000,,N,2023-02-01,-29.8056208|30.9557603
f550f0f0-f9ce-4253-92ad-ac7ff7383f2c,Finn Schamberger,Male,58,Limpopo,Married,Master,13587.00,Travel Agent,Funeral Cover,40,12606,41417,792,1167,535,27174,,N,2023-03-01,-25.1901094|29.9212791
551ddb0d-ae50-43c9-8635-bc313c54f0a8,Marielle Spencer,Female,32,Eastern Cape,Divorced,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,21,27224,44320,1793,2973,569,5000,,N,2021-02-01,-33.8287232|25.4061393
513405d6-3e9f-44d6-af4b-c565647bb231,Katarina Yundt,Male,36,Free State,Married,High School,2100.00,Taxi Driver,Funeral Cover,27,12104,38520,814,2542,693,4200,Faked death,Y,2023-10-01,-24.5867182|27.4189389
cbda4948-040e-46a1-b3db-7c050f163dbe,Kristin Kozey,Female,26,Western Cape,Divorced,High School,2100.00,Taxi Driver,Standard Legal Plan,10,77633,54166,4616,1468,875,4200,Fake legal bills,Y,2021-01-01,-33.876608|18.5316322
fe6f0d93-7e9b-416a-93da-3fc1b5c5a334,Burdette Legros,Male,39,Eastern Cape,Divorced,High School,2000.00,Security Guard,Standard Legal Plan,39,96002,74878,3417,3403,582,4000,,N,2021-10-01,-33.9474233|25.5673824
f78bd164-adfd-47b4-8b97-972224f8e360,Ashleigh Gulgowski,Male,35,Limpopo,Divorced,High School,2000.00,Security Guard,Funeral Cover,7,16318,32979,642,527,535,4000,False documentation,Y,2023-08-01,-25.1906914|29.9217543
b3d41099-cfaa-478d-bb47-9bdb3c47a969,Eliza Schowalter,Female,54,Western Cape,Single,Master,13587.00,Travel Agent,Standard Legal Plan,41,84387,91710,2992,1389,694,27174,,N,2022-08-01,-33.8621556|18.5331933
c925e0f3-0ce0-453e-ac50-0b73271137a1,Lenny Pollich,Female,29,Mpumalanga,Single,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,58,74359,68149,4430,2811,587,5000,,N,2021-07-01,-24.7133746|29.7350303
f4d7492b-0045-4ebb-ae09-7295e33a7ba8,Ramon Koch,Female,43,Gauteng,Divorced,Bachelor,14628.00,Nurse,Standard Legal Plan,16,84219,61822,4331,1057,569,29256,,N,2021-02-01,-25.7776202|28.2391913
04121b0b-e28e-46db-b671-62f9a950b069,Lesly Pagac,Male,66,Limpopo,Divorced,High School,2000.00,Security Guard,Funeral Cover,33,22445,45340,1080,712,664,4000,,N,2022-04-01,-25.190592|29.9213746
44ca0da0-a870-4406-9d51-71594f0132dd,Vince Mitchell,Male,25,Gauteng,Single,Bachelor,14628.00,Nurse,Standard Legal Plan,10,95035,67899,2900,2330,808,29256,,N,2021-11-01,-26.1116105|28.4528331
dfbb92f9-5ab9-4d64-bd14-d9736c7343d4,Clemens Nicolas,Male,56,Gauteng,Married,High School,3000.00,Domestic Worker,Domestic Worker Cover,8,31088,24988,1341,648,481,6000,,N,2021-06-01,-26.2332304|28.2276057
55161995-180b-4eb4-a1d8-00d2a3b13692,Arianna Medhurst,Male,36,Free State,Single,High School,8283.00,Ticketing clerk,Funeral Cover,27,26714,32117,1876,1756,542,16566,Faked death,Y,2023-07-01,-24.5802025|27.389683
afd49b47-7426-4b05-8c03-2469cf6cac3a,Rubye Prosacco,Male,44,Limpopo,Single,Master,13587.00,Travel Agent,Funeral Cover,35,29207,40229,1389,2123,748,27174,Faked death,Y,2022-09-01,-24.7139199|29.7592878
da94a1ef-eb97-4d34-8954-75af9f9c33d6,Emmie Swift,Male,31,Gauteng,Single,High School,10552.00,Switchboard and Receptionist,Standard Legal Plan,16,76620,68665,4331,2361,900,21104,,N,2023-05-01,-25.8278864|28.2870618
fad2c2fe-230c-4cf6-bf3e-f4e173f6b3b1,Gregory Lynch,Male,29,North West,Divorced,High School,3000.00,Domestic Worker,Funeral Cover,10,28125,37261,1894,889,373,6000,,N,2023-04-01,-23.6601103|27.7197678
fadefd1d-fabe-4b1f-afe8-500a9d877dd4,Abel Kertzmann,Female,53,KwaZulu-Natal,Single,High School,10552.00,Switchboard and Receptionist,Funeral Cover,57,27006,41455,815,2081,307,21104,Murder For Claims,Y,2021-04-01,-29.8050216|30.6120371
ce23c27d-5445-4cad-bfea-392711a046f7,Domenico Wisoky,Male,33,KwaZulu-Natal,Single,Bachelor,11411.00,Clients and Customer Support,Funeral Cover,31,28249,37297,1844,1360,270,22822,,N,2022-10-01,-29.8056224|31.0301329
be5735ad-624e-4d6a-b9f1-2095f6cdb9e0,Stephania Pfannerstill,Female,26,Eastern Cape,Married,Master,16885.00,Police Officer,Funeral Cover,18,12950,41293,1142,1230,290,33770,Murder For Claims,Y,2023-01-01,-33.9347749|25.5183209
72f048ca-9ec4-4547-9133-e48186bea169,Rhiannon Ritchie,Male,34,KwaZulu-Natal,Divorced,Bachelor,10261.00,Data Capturing,Funeral Cover,6,22285,43032,1683,1929,768,20522,,N,2021-04-01,-29.805121|30.6094029
6c4f42c7-31d4-4845-b5dd-98a5ebb3d33e,Zaria Mosciski,Male,40,Free State,Divorced,Bachelor,8283.00,Ticketing clerk,Funeral Cover,53,24412,42001,682,2347,425,16566,False documentation,Y,2022-12-01,-24.5849059|27.3896169
ec4e7a83-c209-4894-8c7f-3b04b5b9fb06,Ursula Wisozk,Female,50,Gauteng,Divorced,High School,2000.00,Security Guard,Standard Legal Plan,19,99275,60644,2286,3930,541,4000,,N,2023-08-01,-26.0104931|28.2044629
5f018465-8e9b-4717-a2fc-735c61416d71,Luther Kirlin,Male,67,Western Cape,Married,High School,2100.00,Taxi Driver,Standard Legal Plan,48,50579,89211,4657,3682,655,4200,,N,2022-12-01,-33.8620717|18.5330024
b71ebe64-a1fe-4008-bc59-4e52e80b462d,Crawford Hodkiewicz,Female,56,Mpumalanga,Married,Master,45327.25,Financial manager,Standard Legal Plan,24,93494,58480,3868,4762,540,58480,Fake legal bills,Y,2022-04-01,-24.7140015|29.7628619
b71ebe64-a1fe-4008-bc59-4e52e80b462d,Crawford Hodkiewicz,Female,56,Mpumalanga,Married,Master,45327.25,Financial manager,H.E.L.P Cover,24,77120,70430,2087,4150,655,128910,,N,2022-12-01,-24.7137547|29.7586488
5c8be966-1fd2-4406-89ec-6682630b8369,Rosetta Kihn,Female,27,Northern Cape,Single,Bachelor,16885.00,Police Officer,Standard Legal Plan,15,96728,63877,3045,4432,738,33770,,N,2023-02-01,-24.5838284|27.4404947
87f2f8aa-0638-4843-b901-3b3f97e55e34,Kylie Howell,Male,49,Limpopo,Married,Master,16885.00,Police Officer,Funeral Cover,21,19890,46046,1663,1246,557,33770,Faked death,Y,2022-12-01,-24.7140534|29.7594769
bc2addeb-a7ce-4965-a6c5-9c84f98a2612,Valentin Gibson,Female,48,Free State,Single,Bachelor,10552.00,Switchboard and Receptionist,Funeral Cover,35,10151,45278,1498,1478,325,21104,,N,2023-11-01,-24.590809|27.404817
bce738bd-bff3-4acb-8012-6c043fb5a20d,Amely Terry,Male,54,Limpopo,Married,High School,8283.00,Ticketing clerk,Funeral Cover,31,22424,43892,717,2962,257,16566,Faked death,Y,2022-08-01,-24.7131693|29.7590676
4685a9c9-9c4d-4134-9f8a-3e465c410af6,Vince Reichel,Female,42,Mpumalanga,Divorced,High School,2000.00,Security Guard,Funeral Cover,52,28600,31142,1178,1778,502,4000,Faked death,Y,2021-09-01,-24.7126434|29.7333915
f7141c8e-0f37-48ef-b285-2f43967f8c04,Gillian Prosacco,Male,51,Eastern Cape,Divorced,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,15,83782,99268,2690,3995,589,5000,,N,2021-02-01,-33.9531546|25.608185
fb8a0143-0ad7-427b-8362-f353a3119e45,Audra Borer,Male,33,Free State,Divorced,High School,11411.00,Clients and Customer Support,Funeral Cover,51,12055,37953,666,2071,712,22822,,N,2021-02-01,-25.1904217|29.920561
a671a0e2-89a8-4923-bf8f-ef768bd1b5a3,Simone Steuber,Female,55,Mpumalanga,Single,High School,2000.00,Security Guard,Standard Legal Plan,55,56627,50634,3374,2741,763,4000,,N,2023-09-01,-24.7141069|29.7338693
897ebba7-c614-4351-8b7c-ae903c159fc4,Hanna Braun,Female,29,KwaZulu-Natal,Married,High School,11411.00,Clients and Customer Support,Funeral Cover,25,29698,44220,797,2592,647,22822,Murder For Claims,Y,2022-03-01,-29.8050068|30.6101034
34a9cc0f-5d4e-49c5-af27-e364e867d00a,Amir Larkin,Female,40,KwaZulu-Natal,Married,Bachelor,13587.00,Travel Agent,Standard Legal Plan,5,91102,89612,4669,4291,974,27174,,N,2021-08-01,-29.8056226|31.0152952
2827c5c2-acc2-455e-8d9f-20fd28fe925e,Claudine Keebler,Male,50,KwaZulu-Natal,Married,High School,2100.00,Taxi Driver,Funeral Cover,26,29355,49868,793,1412,624,4200,,N,2023-12-01,-29.805617|30.9623963
163ccde2-bd79-42e5-ab32-172183f85cbc,Abraham Becker,Female,61,Gauteng,Divorced,High School,2000.00,Security Guard,Standard Legal Plan,10,50387,99954,4695,1743,594,4000,,N,2022-09-01,-26.2560351|28.4047841
aa2a1502-47f6-432d-bea5-23de184ae6be,Colby Von,Male,48,Mpumalanga,Divorced,Bachelor,11411.00,Clients and Customer Support,Funeral Cover,39,15321,47932,1607,1297,793,22822,,N,2021-05-01,-24.711966|29.7592795
410e4653-5148-4173-b581-04ddf4c508ee,Retha Metz,Female,68,North West,Divorced,High School,11411.00,Clients and Customer Support,Funeral Cover,17,15288,32414,1684,1729,401,22822,False documentation,Y,2022-01-01,-23.6614629|27.5582005
cdf61d18-c73e-406a-b5d0-effb57d13ad6,Dessie Carroll,Female,48,Eastern Cape,Married,Master,13587.00,Travel Agent,Funeral Cover,26,17631,44304,611,2536,275,27174,False documentation,Y,2022-10-01,-33.8589596|25.5750846
5679b3a5-5c8c-4dbb-855f-cebb5185eade,Domenico Satterfield,Male,66,Gauteng,Married,High School,3000.00,Domestic Worker,Domestic Worker Cover,18,21137,37582,1914,1257,389,6000,,N,2021-06-01,-25.691895|28.7497629
5e84130a-8e4d-48b3-8067-8b8d9a02fb0e,Judy Russel,Male,46,Western Cape,Single,Bachelor,18000.00,Teacher,H.E.L.P Cover,5,89707,72858,2806,3622,905,36000,,N,2023-01-01,-33.8618301|18.533248
0300d633-2674-4742-8ac4-ba1f25ffd924,Oren Bayer,Female,30,Limpopo,Single,High School,11411.00,Clients and Customer Support,Funeral Cover,59,10638,38509,861,1053,759,22822,,N,2021-12-01,-24.7143005|29.7622054
32ee7b89-bf9f-46f2-a581-fd9568e2c0e2,Jaiden Bogan,Male,38,KwaZulu-Natal,Married,Bachelor,8283.00,Ticketing clerk,Standard Legal Plan,54,69299,65414,3273,3363,674,16566,,N,2021-12-01,-29.8050149|30.8887686
4827f067-23cb-454f-8c3f-2d58dc2c1917,Alexanne O'Connell,Female,67,Eastern Cape,Divorced,Bachelor,8283.00,Ticketing clerk,Funeral Cover,42,16138,33263,988,1128,404,16566,Murder For Claims,Y,2023-11-01,-33.8581849|25.5749952
37ac1b56-d38e-4402-9992-f0e167c25b14,Shany Rohan,Female,61,Western Cape,Married,High School,2100.00,Taxi Driver,Standard Legal Plan,45,92561,54558,2834,3640,855,4200,,N,2023-06-01,-33.8618624|18.5335174
3f463ef0-8777-45f4-b6ae-898991ad9646,Hollis Thompson,Male,53,Gauteng,Married,High School,2100.00,Taxi Driver,Standard Legal Plan,41,79622,68318,2943,2736,740,4200,,N,2022-11-01,-26.3662114|28.1131727
dee42b51-3c0b-4b31-af7f-a25d7015603f,Preston Weimann,Female,67,Western Cape,Single,High School,3000.00,Domestic Worker,Funeral Cover,40,28087,43167,1580,925,541,6000,,N,2021-03-01,-33.8615392|18.5335717
ba9fed1f-b8a3-4dfb-83ee-0a4189a332ee,Orie Schmeler,Male,56,Gauteng,Divorced,Bachelor,11411.00,Clients and Customer Support,Funeral Cover,53,15632,44735,1076,2183,306,22822,Murder For Claims,Y,2022-08-01,-26.3479523|28.3885086
89e69a86-febc-4722-b7c1-5fd721825833,Albertha Ratke-Robel,Female,36,Northern Cape,Married,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,42,68013,87637,2961,1707,738,5000,,N,2023-09-01,-24.668304|27.4396325
e53b18ad-f530-4a46-87b0-4ff87b736f68,Tavares Gulgowski,Female,35,Limpopo,Single,Bachelor,10552.00,Switchboard and Receptionist,Funeral Cover,58,13301,49634,1236,2565,490,21104,False documentation,Y,2022-06-01,-24.7128888|29.7601394
fe98a43a-3598-457b-a081-8ce4e0af85bd,Eddie Ebert,Male,56,Free State,Married,High School,3000.00,Domestic Worker,Domestic Worker Cover,57,22762,30053,1496,1239,486,6000,,N,2023-01-01,-25.1905541|29.9206872
73f7334f-4f20-4c7f-a22f-c62990e074b0,Darrin Cassin,Female,51,Western Cape,Divorced,Master,16885.00,Police Officer,Funeral Cover,32,18549,35562,996,1526,464,33770,False documentation,Y,2022-12-01,-33.8613522|18.5336031
f1320eaa-4d78-403d-8b33-622a7e2b1be0,Sophie Pouros,Female,59,Gauteng,Divorced,High School,10552.00,Switchboard and Receptionist,Funeral Cover,9,14094,40320,1665,936,445,21104,False documentation,Y,2023-08-01,-25.5915002|28.0527916
fb3a799f-c1d7-45ff-beee-69f502534bed,Eula Carroll,Male,56,Limpopo,Married,High School,3000.00,Domestic Worker,Domestic Worker Cover,28,31270,34528,2779,1617,270,6000,False documentation,Y,2021-02-01,-24.7141615|29.7607092
d12964ae-2b50-47a1-b027-75f751876eaa,Rosamond Christiansen,Female,58,Northern Cape,Divorced,High School,10552.00,Switchboard and Receptionist,Standard Legal Plan,24,78993,85422,3993,1041,897,21104,,N,2021-05-01,-24.6706098|27.4338523
be014406-5e7f-4d2e-b31e-cda0c89667a5,Kacey Reynolds,Female,59,KwaZulu-Natal,Single,Bachelor,8283.00,Ticketing clerk,Funeral Cover,21,28733,40033,1398,2874,307,16566,False documentation,Y,2022-04-01,-29.802814|30.8180226
