unique_id,name,gender,age,area,marital_Status,qualification,income,occupation,policy,months_as_customer,cls,umbrella_limit,annual_premium,capital_loss,capital_gain,total_claim,fraud_reason,fraud
c12e4cde-8619-4aec-8842-71a73a2d04f0,Clementina Ritchie,Male,50,Limpopo,Married,Bachelor,13587.00,Travel Agent,Standard Legal Plan,14,93274,57418,4462,3322,623,27174,,N
f4a89d35-c9ae-460d-9aae-6ab2f957c5b9,Omer Dickens,Male,57,Limpopo,Single,High School,3000.00,Domestic Worker,Funeral Cover,18,11127,48775,565,1084,795,6000,,N
1c455370-a3f6-41bb-91d2-1f49566bcf9b,Cody Harvey,Female,44,Limpopo,Divorced,Bachelor,41789.50,Chartered accountant,H.E.L.P Cover,59,64623,79177,4271,2903,697,79177,,N
1c455370-a3f6-41bb-91d2-1f49566bcf9b,Cody Harvey,Female,44,Limpopo,Divorced,Bachelor,41789.50,Chartered accountant,Standard Legal Plan,59,56091,60109,2045,1067,698,139286,Misrepresentation of legal cases,Y
223598ac-f3d9-4fc9-9fea-0115475548e1,Verna Hamill,Male,30,Eastern Cape,Divorced,High School,3000.00,Domestic Worker,Domestic Worker Cover,31,37490,37292,2189,1334,458,6000,False documentation,Y
9014c1cc-cdfd-4a70-8f24-f84c645fb864,Cesar Zulauf,Female,63,KwaZulu-Natal,Married,Master,46875.08,Investment banker,H.E.L.P Cover,21,60685,88635,3410,3811,744,88635,,N
9014c1cc-cdfd-4a70-8f24-f84c645fb864,Cesar Zulauf,Female,63,KwaZulu-Natal,Married,Master,46875.08,Investment banker,Standard Legal Plan,21,60962,57838,3035,3512,522,146473,,N
0f623653-9ebf-4f98-b9cc-8bf303d18839,Zane Graham,Female,50,KwaZulu-Natal,Divorced,Master,40943.17,Cyber security engineer,H.E.L.P Cover,43,99126,72084,3868,3075,599,72084,,N
0f623653-9ebf-4f98-b9cc-8bf303d18839,Zane Graham,Female,50,KwaZulu-Natal,Divorced,Master,40943.17,Cyber security engineer,Standard Legal Plan,43,72976,86354,4460,3256,623,153970.34,,N
53549101-604e-4a7b-bf77-7736242b4353,Emilie Macejkovic,Female,42,Western Cape,Divorced,High School,10261.00,Data Capturing,Standard Legal Plan,26,57725,51395,4974,2236,678,20522,,N
d02d3412-80b0-44fd-8712-d74e17ae2d04,Naomie Gleason-Marvin,Male,56,Eastern Cape,Married,Bachelor,51872.83,Judge,H.E.L.P Cover,16,81876,85651,2861,3371,831,85651,,N
d02d3412-80b0-44fd-8712-d74e17ae2d04,Naomie Gleason-Marvin,Male,56,Eastern Cape,Married,Bachelor,51872.83,Judge,Standard Legal Plan,16,81995,64218,3100,3624,706,149869,,N
3a4760c9-fc3e-45e8-af6c-b6c56a31d7ee,Maybell Little,Female,27,Mpumalanga,Divorced,Bachelor,11653.00,Telesales and Telemarketing,Funeral Cover,46,11903,36768,611,2618,283,23306,,N
f4143370-fa5c-4ff5-b457-de49223a9582,Genoveva Sawayn,Female,66,North West,Married,Bachelor,11653.00,Telesales and Telemarketing,Funeral Cover,5,12520,33024,1099,2513,368,23306,Murder For Claims,Y
8da690c3-4a4a-4ea3-b56f-6813a5f52260,Estefania Crona,Male,37,KwaZulu-Natal,Divorced,Bachelor,11653.00,Telesales and Telemarketing,Funeral Cover,21,20805,37004,741,2834,660,23306,,N
884c7540-5ad5-404b-9e14-879db2a8999f,Luella McGlynn,Female,37,Mpumalanga,Single,Bachelor,10261.00,Data Capturing,Funeral Cover,35,27118,30000,1191,1360,513,20522,,N
c953c8b8-6aa0-4911-ac5f-71bb1460ac5a,Rashad Baumbach,Male,44,Gauteng,Married,High School,2100.00,Taxi Driver,Funeral Cover,5,21265,44673,1638,1351,671,4200,Murder For Claims,Y
6fc07049-3248-40a9-9e59-3da3e66a57ca,Helen Reichel,Male,60,Free State,Divorced,High School,2000.00,Security Guard,Standard Legal Plan,11,52918,79949,3498,3715,541,4000,,N
2cd4fee3-74bf-4f21-8a71-117947072473,Lorenza Lang,Male,37,KwaZulu-Natal,Divorced,Master,13587.00,Travel Agent,Funeral Cover,39,10805,46532,655,2627,471,27174,,N
915c4e9a-3326-45b1-ac3d-bde28d3e8760,Gail Beer,Male,33,Western Cape,Single,High School,2000.00,Security Guard,Funeral Cover,17,10880,42716,1731,1011,796,4000,Murder For Claims,Y
8256ab41-43cc-4d6e-bede-5ee12400fdc2,Demarcus Ledner,Female,51,North West,Divorced,High School,2000.00,Security Guard,Funeral Cover,33,11070,36248,1155,1968,415,4000,Murder For Claims,Y
1705f46d-1b00-47e9-98ca-860db752dcc0,Elenor Fadel,Male,28,Western Cape,Single,High School,11411.00,Clients and Customer Support,Funeral Cover,29,22977,49084,946,759,499,22822,Murder For Claims,Y
9a538d32-59f4-429b-8b7e-e47dbea7dce7,Chester Howe,Female,34,North West,Single,Master,18000.00,Teacher,H.E.L.P Cover,45,68994,61598,4596,2286,860,36000,,N
077a171a-83a6-43bd-b139-48b8983bb12e,Hailie Brakus,Male,29,Limpopo,Divorced,High School,6489.00,Teller and Cashier,Funeral Cover,42,13228,37943,1234,2688,424,12978,False documentation,Y
8905f989-9f14-4f9d-ac10-6ea625719e41,Erin Doyle,Female,45,Eastern Cape,Divorced,High School,2100.00,Taxi Driver,Funeral Cover,37,12574,45376,1181,2188,387,4200,,N
7e019b6b-e4c4-4ef5-a276-e0411b054cd1,Gideon Fahey,Female,52,KwaZulu-Natal,Divorced,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,12,50421,94900,4730,2910,726,5000,,N
0b94f4d9-b581-46d9-9b82-1c4670d18512,Josie Willms,Female,29,Northern Cape,Married,High School,3000.00,Domestic Worker,Domestic Worker Cover,14,39272,32793,1235,1915,373,6000,,N
974e3755-7fb6-4985-a400-a8480590319e,Elinor Thompson,Male,38,Free State,Divorced,High School,11653.00,Telesales and Telemarketing,Funeral Cover,13,17464,36026,1441,542,488,23306,,N
1a9ccbb0-d039-48e9-9f88-2fb8f434acbf,Colten Lubowitz,Female,52,Eastern Cape,Single,Bachelor,8283.00,Ticketing clerk,Funeral Cover,7,18147,31298,561,2061,433,16566,Murder For Claims,Y
573104db-e65e-48e3-9abd-a6bc6742c958,Neha Halvorson,Male,58,North West,Single,High School,3000.00,Domestic Worker,Funeral Cover,39,14353,33646,609,2965,296,6000,Faked death,Y
1b331292-4d6a-4881-951a-78ee9e24ca40,Serena Powlowski,Male,56,Gauteng,Married,High School,6489.00,Teller and Cashier,Standard Legal Plan,29,67022,51065,2628,2187,796,12978,Misrepresentation of legal cases,Y
8353bb24-9b73-4b69-9f51-41d054eae775,Elizabeth Herzog,Male,38,North West,Married,Master,18000.00,Teacher,Funeral Cover,59,22422,43235,1200,2510,438,36000,Faked death,Y
261b4c7f-7b9c-4e87-b7e4-d919cefd9e82,Bria Tillman,Male,35,Limpopo,Married,Bachelor,45327.25,Financial manager,Standard Legal Plan,23,52000,66132,4500,1230,985,66132,,N
a3b66714-f19f-4f06-8e4b-e933d2dd17b3,Sheldon Koelpin,Female,29,Free State,Single,High School,3000.00,Domestic Worker,Domestic Worker Cover,47,30348,28627,2547,1201,446,6000,,N
adec5ccf-60fb-4e4b-97c0-1d5c64a0e6ac,Hipolito Kuvalis,Male,47,North West,Single,High School,2000.00,Security Guard,Funeral Cover,40,12883,31761,1811,604,494,4000,False documentation,Y
6ba8914c-690f-4158-80f0-0bd5c46fe4da,Julie Littel,Male,40,Western Cape,Single,Bachelor,8283.00,Ticketing clerk,Funeral Cover,59,22788,33774,1208,1488,773,16566,,N
d215b105-f699-4fd1-9d56-22fff43f14e4,Frederick Ryan,Female,40,Eastern Cape,Married,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,43,14781,34212,1795,1138,407,5000,,N
b5c5fd43-c3d8-4ba1-9942-9a1598183b16,Fabiola Franecki,Female,32,Limpopo,Single,Master,14628.00,Nurse,Standard Legal Plan,50,73161,71964,3829,4212,931,29256,,N
beffee4e-657a-4ac7-8358-482d7db095fb,Khalid Leuschke,Male,49,Eastern Cape,Divorced,Bachelor,16885.00,Police Officer,H.E.L.P Cover,23,84372,78303,4562,4519,837,33770,,N
f8063fe5-d9b7-4ec0-8f18-1b3b69120678,Demario Okuneva,Female,66,KwaZulu-Natal,Single,High School,6489.00,Teller and Cashier,Funeral Cover,7,21628,35677,1696,1402,216,12978,,N
a8da371d-0da9-473a-bdd1-6b97ba1db3a5,Celestine Donnelly,Male,30,Limpopo,Married,High School,6489.00,Teller and Cashier,Funeral Cover,43,10444,32985,1916,2143,537,12978,Faked death,Y
9302edb3-4ecf-433f-abcb-55b68ae301c9,Dominique Batz,Male,56,Eastern Cape,Married,Bachelor,11653.00,Telesales and Telemarketing,Standard Legal Plan,23,82321,94492,2119,3323,547,23306,,N
8e67fb53-03a6-4f88-9819-783582a77005,Maxwell Bailey,Male,67,Western Cape,Divorced,High School,2000.00,Security Guard,Standard Legal Plan,11,95109,75421,3010,3532,684,4000,Fake legal bills,Y
db0bac1f-141d-4cf7-88bf-cb74416f1f15,Rosina Effertz,Female,68,Western Cape,Married,High School,10552.00,Switchboard and Receptionist,Funeral Cover,23,25765,35091,900,2934,254,21104,Faked death,Y
2edb41c3-8607-4e6d-8246-086db29dfc39,Ora Carroll,Male,39,Limpopo,Married,High School,2000.00,Security Guard,Standard Legal Plan,33,77270,93563,2471,4423,728,4000,,N
0159c113-b625-49f3-9ff5-ee123531f24a,Uriah Smith,Female,31,KwaZulu-Natal,Married,Bachelor,11653.00,Telesales and Telemarketing,Standard Legal Plan,49,66433,56180,2219,2630,953,23306,,N
aa2670ac-d0a0-427d-8036-23ef5cf39bf2,Jean Johns,Male,53,Gauteng,Single,Bachelor,11653.00,Telesales and Telemarketing,Standard Legal Plan,24,62347,69613,2410,2696,917,23306,Fake legal bills,Y
e975b005-1d78-4a7e-b45d-ea2aacd49839,Garth Herman,Male,45,Northern Cape,Divorced,Master,14628.00,Nurse,Funeral Cover,26,21995,44743,632,1048,662,29256,,N
596f95a6-40ea-4ef6-be08-8393038e8203,Savanah Bartoletti,Male,51,Free State,Married,High School,6489.00,Teller and Cashier,Funeral Cover,50,26656,36108,1399,871,733,12978,,N
dca36cd2-395e-4df2-b957-a4b6d8fd27dd,Kiel Nikolaus,Female,53,Limpopo,Divorced,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,52,27678,34740,730,1360,706,5000,,N
b94f2808-4c2c-47c5-a527-8c083986acf8,Camryn Nolan,Male,35,Gauteng,Divorced,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,26,58132,86154,2843,4419,594,5000,,N
edb1caa1-3a92-413a-b9d7-b435edcb4067,Xander Blanda,Female,33,Mpumalanga,Married,High School,3000.00,Domestic Worker,Funeral Cover,47,17459,42254,1672,1798,391,6000,False documentation,Y
a6598842-f22a-473b-b56e-1de19dda2f07,Kristoffer Crona,Female,67,Gauteng,Married,PhD,40943.17,Cyber security engineer,Standard Legal Plan,21,59833,82057,4245,4449,764,81886.34,,N
bace4df8-3371-499c-a12b-61de09b1bfe9,Khalil Treutel,Male,31,Northern Cape,Single,Bachelor,16885.00,Police Officer,Funeral Cover,35,10496,45505,1721,1946,610,33770,,N
c82af07e-9286-40a5-a69d-6becf56fec3a,Ila Lakin,Female,33,Limpopo,Divorced,Master,14628.00,Nurse,Funeral Cover,18,22487,42807,645,1325,565,29256,,N
449657f3-4812-4adf-8ee7-74169ff4c051,Kolby Volkman,Male,53,Western Cape,Married,High School,2000.00,Security Guard,Funeral Cover,23,24141,48251,1026,979,551,4000,False documentation,Y
443a4cec-f4bc-4820-9227-aaf0ccec1bae,Jackson Weimann,Female,68,Western Cape,Single,Bachelor,11653.00,Telesales and Telemarketing,Standard Legal Plan,48,78541,84288,4733,4518,632,23306,,N
91e9abf2-ba2a-40bb-8772-3b3742c3e85e,Violette Wisozk,Male,38,Western Cape,Divorced,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,43,64354,82508,4227,4130,672,5000,,N
4e9ffdaf-a2ed-4f3e-9eef-ed8d77da4f40,Roman Nitzsche,Male,34,Free State,Divorced,Bachelor,11411.00,Clients and Customer Support,Standard Legal Plan,50,89094,79399,3601,3668,616,22822,,N
ce5ec3c4-c97a-488d-95d5-b5c702bb40c1,Cyrus Mertz,Male,65,Limpopo,Married,High School,3000.00,Domestic Worker,Domestic Worker Cover,17,35380,37300,1061,633,445,6000,,N
5244a24d-fd3c-4bc4-9bd3-3c20d92a083f,Johnathon Quigley,Male,34,Limpopo,Married,Bachelor,10261.00,Data Capturing,Standard Legal Plan,42,75763,82148,4709,3814,715,20522,,N
ac1b6a20-596a-4c21-97c7-1a46bad717b2,Marielle Wehner-Littel,Male,58,Free State,Divorced,Bachelor,16885.00,Police Officer,Funeral Cover,56,23422,30094,1775,1884,545,30094,Faked death,Y
386552d2-4032-4f8d-a61c-aacd28a3245b,Heather Howell-Lind,Male,50,KwaZulu-Natal,Divorced,High School,8283.00,Ticketing clerk,Standard Legal Plan,29,68567,93496,4612,4197,504,16566,,N
18cfcb20-4268-4564-a7f1-1936424adbeb,Elyse Ernser,Male,68,Eastern Cape,Divorced,Master,18000.00,Teacher,Standard Legal Plan,10,58325,81805,3018,3932,910,36000,,N
cea2597a-df6b-4423-8810-6a448e110f7d,Etha Abernathy,Female,43,Free State,Single,High School,3000.00,Domestic Worker,Funeral Cover,44,22013,37555,1097,1726,706,6000,,N
cb5ea8fe-99b6-403b-aa8c-7fc1908a6794,Henderson Senger,Female,63,North West,Single,Bachelor,8283.00,Ticketing clerk,Standard Legal Plan,58,61234,65725,2137,3445,693,16566,,N
dacb5df7-3832-4de7-8e5e-b07885141937,Ada Considine,Female,31,Northern Cape,Divorced,Bachelor,16885.00,Police Officer,H.E.L.P Cover,59,53067,50872,2687,3476,627,33770,,N
d14616b8-9dbd-4665-bb7f-79fc230b1c46,Deven Boyle,Female,62,North West,Married,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,37,17308,41621,1485,1797,321,5000,False documentation,Y
66f0c2b9-6de9-468f-9d60-1df347a16282,Rogelio Braun,Female,41,KwaZulu-Natal,Divorced,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,11,10832,38468,929,2581,687,5000,Murder For Claims,Y
b1f23add-29ba-4e15-9a7c-9c74f34b5a07,Ernie Hickle,Female,46,Mpumalanga,Married,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,20,98001,98347,3403,3026,643,5000,,N
e50d2a12-aa57-45c8-8b4c-4386227d56bb,Haven Haag,Male,32,Gauteng,Divorced,PhD,40943.17,Cyber security engineer,H.E.L.P Cover,59,92439,78024,2362,1223,792,78024,,N
e50d2a12-aa57-45c8-8b4c-4386227d56bb,Haven Haag,Male,32,Gauteng,Divorced,PhD,40943.17,Cyber security engineer,Standard Legal Plan,59,84393,94138,4244,1438,901,159910.34,,N
c453e317-f041-4198-b5c4-284d8cfc3de8,Yolanda King,Male,28,Limpopo,Married,Bachelor,8283.00,Ticketing clerk,Standard Legal Plan,32,54675,80228,3161,3516,869,16566,Fake legal bills,Y
847ddd3d-1030-4db8-baeb-4f5c80ebfb55,Mollie Bradtke,Female,65,Limpopo,Single,Bachelor,8283.00,Ticketing clerk,Funeral Cover,54,18156,46454,1069,2406,382,16566,False documentation,Y
948aa6ed-6f07-4a13-b415-1586c10734af,Dylan Durgan,Female,36,KwaZulu-Natal,Divorced,High School,2100.00,Taxi Driver,Funeral Cover,10,27796,35569,1718,2935,605,4200,,N
c9e51aff-e19b-4e8e-b4a0-5fe832ca1df5,Christophe Johnson,Female,49,Free State,Married,High School,8283.00,Ticketing clerk,Standard Legal Plan,30,67939,56779,2966,2265,664,16566,,N
1ebd4a1b-b384-4884-a5b2-7f098a2c1cd3,Alexandre Bruen,Male,39,Free State,Single,High School,2000.00,Security Guard,Standard Legal Plan,34,79219,52562,2139,2305,846,4000,,N
0e609bbd-f16c-4a03-93af-68e7e15ddef3,Linwood Hahn,Male,66,Gauteng,Married,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,33,28956,32825,1017,910,334,5000,,N
53f84887-122a-4e87-97ba-662b4bbda327,Payton Kertzmann,Male,42,KwaZulu-Natal,Married,Bachelor,13587.00,Travel Agent,Funeral Cover,55,23900,33207,1525,1863,765,27174,Murder For Claims,Y
e44c504b-5b63-4780-8934-f6e65623e276,Theresia Murphy,Female,50,KwaZulu-Natal,Divorced,Master,46875.08,Investment banker,Standard Legal Plan,22,76648,98487,3827,1804,573,93750.16,,N
e44c504b-5b63-4780-8934-f6e65623e276,Theresia Murphy,Female,50,KwaZulu-Natal,Divorced,Master,46875.08,Investment banker,H.E.L.P Cover,22,58735,62931,3859,1344,809,156681.16,,N
a019120d-b99b-4ea9-81f2-899082719daa,Graham Koch,Male,42,Northern Cape,Divorced,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,49,94730,90158,3770,3494,898,5000,,N
f99d54d4-bcbe-4d4b-b203-ac39eca8f4b1,Guadalupe Bode,Male,58,Free State,Divorced,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,39,11121,39454,1964,976,394,5000,False documentation,Y
65c26a42-c6b6-49ae-bd60-fc169d517f80,Kiley Hagenes,Male,47,Northern Cape,Divorced,High School,2100.00,Taxi Driver,Standard Legal Plan,46,59494,63302,4003,3309,760,4200,,N
4f00c3aa-a0b5-4eb1-bb34-e812ae2725cb,Delilah Baumbach,Male,41,Limpopo,Divorced,High School,3000.00,Domestic Worker,Funeral Cover,13,22828,42859,503,822,303,6000,Murder For Claims,Y
c9ba4f22-deb4-481f-9c9a-ef33c2b882f3,Clemmie Goldner,Male,50,Mpumalanga,Divorced,High School,2000.00,Security Guard,Funeral Cover,45,11385,45436,719,737,309,4000,Murder For Claims,Y
3417968d-ff7d-44c3-9d10-68f90526774b,London Halvorson,Female,50,Free State,Married,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,23,23026,30625,812,2004,603,5000,,N
7c1a2315-102d-4468-b00f-e088fa5237b5,Bertrand Klein,Female,32,Eastern Cape,Single,High School,2100.00,Taxi Driver,Standard Legal Plan,50,86544,78112,4264,2308,595,4200,,N
cfd46fb4-d9ba-41a6-8f0e-ba6961ca0c29,Adell Hudson,Female,62,Northern Cape,Single,Master,14628.00,Nurse,Standard Legal Plan,5,79705,59292,3350,2591,901,29256,,N
2d157cd6-365b-4d9b-85d5-a07c12e739d2,Sammy Douglas,Male,43,Mpumalanga,Married,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,48,98585,82669,4683,1158,571,5000,,N
75a8c2c4-3b79-4b23-a9dd-0fb071d11f35,Sammy Torp,Female,63,Free State,Married,Master,18000.00,Teacher,Standard Legal Plan,12,57686,98556,3486,4506,955,36000,,N
77624d71-c769-4128-b997-db0633718db0,Estefania Gutkowski-Bernhard,Male,29,Limpopo,Married,Bachelor,13587.00,Travel Agent,Standard Legal Plan,35,80587,64703,3150,1994,752,27174,,N
65ccb6d6-98bb-4432-af23-1b4973972c08,Margarett Jakubowski,Male,31,North West,Married,High School,2000.00,Security Guard,Funeral Cover,29,29879,30858,977,2014,644,4000,,N
2680189a-5378-4f1a-be09-e235f338306e,Roderick Wilkinson,Female,29,Free State,Single,Bachelor,8283.00,Ticketing clerk,Funeral Cover,32,26761,49779,1257,870,412,16566,False documentation,Y
d0059fb4-bc23-4a12-802b-10f2a3097560,Corrine Auer,Female,59,North West,Married,High School,8283.00,Ticketing clerk,Standard Legal Plan,28,86502,84080,2203,2897,875,16566,,N
d6f1398c-66ea-4187-b43b-6b4a95052308,Issac Murazik,Male,30,North West,Divorced,Master,14628.00,Nurse,Funeral Cover,42,15096,33668,977,1022,368,29256,,N
ccb25825-7c11-4e57-adb9-052abb7d8cb8,Deonte Leannon,Female,37,Gauteng,Single,High School,3000.00,Domestic Worker,Domestic Worker Cover,25,34396,32221,1212,1938,277,6000,,N
3bc8863a-4b1d-4745-b4e1-4ed418901dd5,Devan Bosco,Male,44,Northern Cape,Married,Bachelor,16885.00,Police Officer,H.E.L.P Cover,10,73603,69168,2150,3833,614,33770,,N
3bd56f81-2fb4-4dee-81ec-0b1375d778eb,Michel Hintz,Male,62,Mpumalanga,Divorced,Master,16885.00,Police Officer,H.E.L.P Cover,24,51716,66393,3611,4999,885,33770,,N
f518d2d9-833c-4506-b774-4f8cf5589831,Rory Feeney,Male,36,Gauteng,Single,High School,3000.00,Domestic Worker,Funeral Cover,59,24766,31723,630,1403,451,6000,Murder For Claims,Y
d0a64394-24bd-4eea-ae90-478f4d5fcee9,Owen MacGyver,Male,44,Eastern Cape,Single,Bachelor,14628.00,Nurse,Funeral Cover,45,16375,41154,1748,1307,399,29256,,N
0871bccd-3ac1-4b0b-bd34-4ad8525138a2,Florencio Hilpert,Male,55,Eastern Cape,Single,High School,2100.00,Taxi Driver,Standard Legal Plan,16,65457,86479,3808,4500,741,4200,,N
b06a0e6c-077a-46cb-87ad-45a233f272dd,Isai Parisian,Male,61,Free State,Single,High School,10552.00,Switchboard and Receptionist,Funeral Cover,12,17557,46546,683,1553,472,21104,False documentation,Y
3858865c-72c1-49cc-898b-939d729aa951,Jade Treutel,Male,37,North West,Single,Bachelor,40943.17,Cyber security engineer,Standard Legal Plan,42,97099,77657,4335,1473,941,77657,,N
3858865c-72c1-49cc-898b-939d729aa951,Jade Treutel,Male,37,North West,Single,Bachelor,40943.17,Cyber security engineer,H.E.L.P Cover,42,59863,56828,2702,4823,669,134485,,N
0b750b88-9247-4e83-a3a2-58d48a0086d9,Eddie Johns,Female,66,Northern Cape,Single,Master,14628.00,Nurse,Funeral Cover,40,27125,34436,1131,1977,404,29256,,N
2a2bccdb-c35b-4d97-b03f-b33683aee263,Kirk Price,Male,57,KwaZulu-Natal,Single,Master,45327.25,Financial manager,H.E.L.P Cover,8,70994,87327,4456,4205,904,87327,,N
2a2bccdb-c35b-4d97-b03f-b33683aee263,Kirk Price,Male,57,KwaZulu-Natal,Single,Master,45327.25,Financial manager,Standard Legal Plan,8,66428,85438,4992,1111,791,172765,,N
4e5c9cb5-5dd5-4528-9630-63ad3ab740e8,Ally Kunde,Male,31,KwaZulu-Natal,Single,High School,6489.00,Teller and Cashier,Funeral Cover,49,17130,38945,548,2133,267,12978,,N
b956c5e6-7850-4b75-8a96-85d35d9b8fd2,Dee Murray,Female,60,North West,Divorced,Bachelor,16885.00,Police Officer,Standard Legal Plan,38,80284,54208,3982,1573,807,33770,,N
5f6ad72c-9aad-4b2e-9dd2-0eae9e1c6ec2,Lorena Ledner,Female,28,Limpopo,Divorced,High School,2000.00,Security Guard,Standard Legal Plan,7,77717,83983,2955,3697,957,4000,,N
a3fbdf81-754b-4cd8-8f48-1279ceb4af3e,Lizzie Hand,Female,45,Mpumalanga,Divorced,High School,2100.00,Taxi Driver,Standard Legal Plan,38,86250,58663,2688,1897,586,4200,,N
ba9853d4-939d-4647-9535-3103bf64ab57,Providenci Stark,Male,38,KwaZulu-Natal,Single,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,15,63147,84152,4207,2439,607,5000,,N
2b135510-f1d8-4d42-ae24-37d3196be471,Lamont Schinner,Male,69,Free State,Single,High School,2100.00,Taxi Driver,Funeral Cover,18,12357,43320,724,2973,280,4200,,N
293e2051-1f48-4dae-85ba-2103bcd097e1,Mac Krajcik,Female,25,Northern Cape,Married,High School,11411.00,Clients and Customer Support,Funeral Cover,32,12903,47628,1015,2124,554,22822,Faked death,Y
783db8fb-a8d1-4241-ba51-1b7b41657541,Angie Kessler,Female,43,Limpopo,Single,Bachelor,18000.00,Teacher,Funeral Cover,16,11171,45295,552,2755,298,36000,Faked death,Y
353ec7f6-1d93-422f-a351-f37f61ec4c04,Yazmin Wisoky,Male,61,North West,Married,Master,13587.00,Travel Agent,Standard Legal Plan,7,69668,68878,2482,2682,979,27174,,N
b436fe54-36ea-45b0-9161-a4b5207a516b,Alexane Murray,Male,46,Free State,Married,High School,8283.00,Ticketing clerk,Standard Legal Plan,47,85138,77513,3810,1098,644,16566,,N
b9d9cb9b-675a-41ca-b0e9-07cabfdedf84,Martina Cassin,Male,26,Free State,Married,High School,11653.00,Telesales and Telemarketing,Standard Legal Plan,53,80841,82617,3569,1708,837,23306,,N
e164be4b-7ce2-4771-9b25-ad6981cafd40,Zora Fadel,Male,46,Mpumalanga,Single,Bachelor,13587.00,Travel Agent,Funeral Cover,31,13155,34876,782,732,367,27174,False documentation,Y
4ec5a9a5-6aff-4182-8935-75ddc5ed9fbf,Akeem Goyette,Female,58,Free State,Single,High School,11653.00,Telesales and Telemarketing,Funeral Cover,21,16940,35023,1980,2362,686,23306,Faked death,Y
725d1766-6ec4-4938-b0e1-64b34039ec75,Torrance Bins,Male,33,Eastern Cape,Single,High School,8283.00,Ticketing clerk,Funeral Cover,11,11641,44912,1179,1825,467,16566,False documentation,Y
40af251f-7e58-4a61-b6fc-07c721940d07,Shea Schuppe,Female,43,Northern Cape,Divorced,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,44,81892,95091,3854,2706,775,5000,,N
1b40a8bf-eb69-4e27-93c0-ad01356a9c5c,Kirstin Cummerata,Male,52,Limpopo,Single,Bachelor,10261.00,Data Capturing,Standard Legal Plan,56,77132,78927,3190,2662,597,20522,,N
8a829def-d7f9-4be1-b28a-8f38cc54a7ee,Trey Macejkovic,Male,43,Limpopo,Divorced,High School,2100.00,Taxi Driver,Funeral Cover,8,18274,38803,727,1862,299,4200,,N
82394916-dcf3-4636-9f68-29444612bbec,Dave Orn,Female,63,Mpumalanga,Single,Bachelor,8283.00,Ticketing clerk,Standard Legal Plan,9,90538,52832,4576,3411,998,16566,,N
a6fc13a8-7378-46d4-832b-07177ef8fc18,Reginald Pollich,Female,43,KwaZulu-Natal,Divorced,Bachelor,10552.00,Switchboard and Receptionist,Funeral Cover,23,29641,42196,1948,1312,202,21104,,N
171a4e17-5338-49ff-9194-80d908b65e1f,Nickolas Howe-Kshlerin,Male,27,Limpopo,Married,Master,13587.00,Travel Agent,Standard Legal Plan,22,94071,68743,3542,3242,793,27174,,N
31d76038-d01e-4e55-9c28-219269bf1dd5,Carmela Buckridge,Male,48,Limpopo,Married,High School,2100.00,Taxi Driver,Standard Legal Plan,20,62021,90942,3438,2538,525,4200,,N
076e22eb-d44e-42bf-82b9-a6d3f62bc9d8,Zelda Gerlach,Male,34,Mpumalanga,Single,Bachelor,16885.00,Police Officer,Standard Legal Plan,25,99096,54786,2554,3949,874,33770,,N
6c724243-bd03-4a26-bc91-f0d9939c4d6f,Abbie Franecki,Female,54,Limpopo,Single,High School,11653.00,Telesales and Telemarketing,Standard Legal Plan,5,97537,75394,4321,2326,661,23306,,N
5628b727-87fd-4898-baa0-121ee3d356b0,Gilda Schaefer-Torp,Male,55,Mpumalanga,Divorced,High School,2000.00,Security Guard,Funeral Cover,37,15060,43867,616,1592,764,4000,,N
c54aca05-7b0b-46c7-8b50-1e2365c990d8,Asha Mitchell,Female,55,Eastern Cape,Divorced,High School,10552.00,Switchboard and Receptionist,Standard Legal Plan,39,79614,85905,4153,2392,635,21104,,N
534da38e-a1dc-4cd9-8cfe-1c31e4d3e1bc,Estell Torphy,Female,34,KwaZulu-Natal,Single,High School,3000.00,Domestic Worker,Funeral Cover,58,26975,32579,1946,542,256,6000,False documentation,Y
66de2e67-2cf0-4776-b093-b4ee163ebb59,Doyle Gutmann-Armstrong,Female,66,KwaZulu-Natal,Single,High School,3000.00,Domestic Worker,Domestic Worker Cover,31,29020,29055,1663,1881,309,6000,,N
4893c410-af96-4826-bbee-d728559279e8,Misty Parisian,Male,39,Free State,Married,Master,14628.00,Nurse,Standard Legal Plan,19,62729,66608,2850,4238,859,29256,,N
